transaction_id,store_name,product_name,product_category,total_price,age_group
T671,Store_7,Product_J,Clothing,34.5,18-25
T820,Store_1,Product_B,Groceries,279.78,26-40
T932,Store_7,Product_F,Clothing,287.29,18-25
T848,Store_1,Product_H,Electronics,237.57,60+
T1193,Store_10,Product_D,Electronics,237.28,18-25
T1887,Store_8,Product_C,Toys,12.6,18-25
T1734,Store_5,Product_J,Clothing,258.14,41-60
T1317,Store_8,Product_C,Clothing,250.01,41-60
T1963,Store_3,Product_G,Home,231.76,26-40
T1226,Store_4,Product_B,Clothing,36.41,26-40
T1744,Store_1,Product_J,Clothing,134.47,41-60
T326,Store_6,Product_A,Toys,56.87,41-60
T811,Store_9,Product_E,Electronics,279.07,60+
T12,Store_3,Product_F,Groceries,89.03,18-25
T534,Store_10,Product_C,Toys,293.41,60+
T878,Store_1,Product_F,Electronics,253.99,18-25
T417,Store_8,Product_D,Groceries,72.41,26-40
T75,Store_9,Product_A,Toys,5.81,60+
T192,Store_7,Product_B,Home,62.6,26-40
T1642,Store_3,Product_H,Electronics,74.61,60+
T1569,Store_2,Product_A,Groceries,285.17,60+
T466,Store_1,Product_E,Groceries,35.18,60+
T1319,Store_4,Product_J,Electronics,119.06,60+
T28,Store_4,Product_A,Home,121.92,60+
T520,Store_3,Product_H,Toys,202.25,18-25
T525,Store_9,Product_G,Groceries,222.64,26-40
T144,Store_1,Product_G,Home,230.73,26-40
T194,Store_4,Product_A,Electronics,223.55,18-25
T1380,Store_10,Product_C,Groceries,87.62,18-25
T528,Store_10,Product_J,Clothing,216.7,41-60
T938,Store_3,Product_F,Toys,57.6,26-40
T1807,Store_1,Product_H,Toys,180.5,41-60
T1996,Store_8,Product_A,Clothing,45.09,18-25
T221,Store_1,Product_C,Clothing,204.46,18-25
T1624,Store_8,Product_A,Clothing,175.01,60+
T1089,Store_4,Product_B,Clothing,54.08,41-60
T50,Store_5,Product_D,Home,142.78,60+
T1978,Store_5,Product_J,Home,51.1,26-40
T1838,Store_9,Product_H,Electronics,65.82,41-60
T1556,Store_3,Product_G,Home,178.11,18-25
T595,Store_3,Product_H,Electronics,144.47,18-25
T1709,Store_2,Product_A,Groceries,265.88,26-40
T554,Store_10,Product_B,Groceries,71.88,18-25
T42,Store_3,Product_H,Clothing,194.79,41-60
T1953,Store_9,Product_J,Electronics,262.32,41-60
T50,Store_10,Product_I,Clothing,177.78,60+
T504,Store_9,Product_F,Electronics,155.77,60+
T1750,Store_5,Product_B,Toys,254.32,41-60
T1458,Store_10,Product_C,Clothing,194.0,41-60
T222,Store_8,Product_J,Electronics,294.66,26-40
T103,Store_1,Product_I,Toys,172.21,26-40
T1801,Store_10,Product_A,Toys,113.03,60+
T1111,Store_10,Product_D,Electronics,280.92,41-60
T370,Store_9,Product_J,Home,169.77,18-25
T1964,Store_10,Product_A,Clothing,272.96,41-60
T1064,Store_10,Product_G,Groceries,124.85,26-40
T1716,Store_7,Product_J,Clothing,211.46,60+
T1357,Store_9,Product_D,Clothing,34.06,60+
T949,Store_2,Product_B,Clothing,270.6,18-25
T145,Store_3,Product_G,Clothing,8.62,60+
T633,Store_5,Product_G,Toys,195.04,18-25
T719,Store_1,Product_J,Clothing,262.03,60+
T988,Store_9,Product_J,Clothing,23.49,41-60
T112,Store_5,Product_C,Clothing,40.08,41-60
T1650,Store_2,Product_E,Groceries,259.73,26-40
T1449,Store_10,Product_A,Toys,207.78,18-25
T970,Store_3,Product_F,Electronics,293.14,26-40
T257,Store_7,Product_H,Clothing,246.97,26-40
T1452,Store_8,Product_B,Groceries,86.49,18-25
T424,Store_10,Product_I,Home,111.56,26-40
T1921,Store_7,Product_G,Electronics,80.43,18-25
T432,Store_6,Product_C,Home,129.16,26-40
T6,Store_5,Product_C,Home,6.97,26-40
T1823,Store_2,Product_I,Electronics,70.67,60+
T325,Store_7,Product_J,Electronics,128.23,18-25
T1952,Store_5,Product_H,Groceries,127.11,60+
T1134,Store_2,Product_B,Groceries,46.59,41-60
T1672,Store_6,Product_A,Clothing,232.68,60+
T940,Store_8,Product_I,Clothing,89.1,60+
T1788,Store_9,Product_F,Clothing,180.29,60+
T1077,Store_4,Product_D,Toys,299.59,26-40
T1266,Store_3,Product_H,Clothing,230.21,26-40
T1036,Store_5,Product_H,Toys,264.17,26-40
T1515,Store_9,Product_B,Home,102.74,60+
T261,Store_1,Product_F,Toys,280.03,18-25
T1245,Store_2,Product_H,Clothing,260.74,41-60
T577,Store_3,Product_G,Clothing,296.21,26-40
T922,Store_3,Product_C,Clothing,176.67,18-25
T1315,Store_4,Product_F,Clothing,73.49,60+
T1154,Store_2,Product_J,Electronics,76.66,26-40
T1225,Store_9,Product_F,Home,101.4,41-60
T681,Store_9,Product_F,Groceries,29.13,18-25
T209,Store_6,Product_D,Home,266.4,18-25
T901,Store_5,Product_G,Electronics,195.9,26-40
T1591,Store_8,Product_G,Clothing,170.49,60+
T1818,Store_6,Product_D,Electronics,216.95,60+
T1336,Store_8,Product_C,Home,201.66,41-60
T282,Store_7,Product_B,Clothing,277.53,18-25
T293,Store_8,Product_E,Clothing,292.0,18-25
T16,Store_2,Product_B,Toys,75.02,18-25
T864,Store_1,Product_B,Clothing,11.87,26-40
T1196,Store_2,Product_D,Clothing,258.33,18-25
T600,Store_5,Product_D,Groceries,235.76,60+
T1787,Store_8,Product_E,Electronics,145.15,18-25
T1475,Store_2,Product_H,Groceries,28.61,18-25
T1987,Store_8,Product_C,Home,193.84,26-40
T725,Store_10,Product_I,Electronics,36.54,26-40
T1608,Store_5,Product_A,Electronics,48.16,41-60
T717,Store_10,Product_F,Groceries,18.34,60+
T1049,Store_5,Product_C,Electronics,237.58,60+
T486,Store_10,Product_E,Toys,173.15,60+
T966,Store_1,Product_I,Home,79.89,41-60
T1136,Store_7,Product_A,Groceries,112.76,26-40
T822,Store_7,Product_J,Toys,275.09,41-60
T418,Store_5,Product_G,Electronics,225.43,60+
T674,Store_10,Product_I,Groceries,98.35,41-60
T539,Store_7,Product_H,Groceries,270.57,18-25
T1511,Store_7,Product_B,Home,251.68,60+
T278,Store_9,Product_I,Electronics,146.07,26-40
T95,Store_8,Product_E,Home,295.53,18-25
T1003,Store_10,Product_D,Home,152.7,18-25
T1607,Store_8,Product_F,Home,148.98,41-60
T1395,Store_8,Product_H,Groceries,48.69,26-40
T1685,Store_10,Product_J,Toys,235.18,26-40
T916,Store_10,Product_F,Toys,19.63,41-60
T296,Store_6,Product_D,Electronics,152.4,41-60
T981,Store_7,Product_H,Home,86.66,18-25
T273,Store_7,Product_F,Home,258.41,26-40
T1187,Store_8,Product_J,Home,22.73,60+
T920,Store_10,Product_B,Toys,256.6,41-60
T902,Store_2,Product_C,Home,67.71,26-40
T37,Store_9,Product_C,Toys,78.8,18-25
T1244,Store_5,Product_B,Toys,233.81,60+
T1589,Store_6,Product_E,Toys,164.41,18-25
T741,Store_1,Product_I,Clothing,298.35,41-60
T173,Store_4,Product_A,Clothing,18.66,26-40
T723,Store_1,Product_H,Home,92.2,41-60
T522,Store_10,Product_F,Home,186.67,60+
T1049,Store_7,Product_F,Home,26.42,41-60
T1799,Store_8,Product_I,Clothing,281.1,41-60
T1892,Store_9,Product_D,Clothing,210.23,41-60
T652,Store_6,Product_A,Electronics,106.8,41-60
T1654,Store_2,Product_B,Toys,130.8,60+
T314,Store_3,Product_A,Electronics,141.63,41-60
T1488,Store_5,Product_I,Electronics,155.02,26-40
T1054,Store_9,Product_H,Home,169.09,41-60
T764,Store_7,Product_B,Clothing,178.31,18-25
T57,Store_6,Product_I,Groceries,189.67,18-25
T1740,Store_6,Product_H,Electronics,255.88,26-40
T727,Store_4,Product_H,Electronics,267.23,41-60
T658,Store_3,Product_B,Groceries,284.92,18-25
T1572,Store_6,Product_C,Home,187.72,60+
T98,Store_4,Product_H,Groceries,48.92,18-25
T1102,Store_7,Product_E,Groceries,289.21,26-40
T1083,Store_1,Product_G,Clothing,107.28,26-40
T158,Store_8,Product_B,Clothing,16.54,60+
T551,Store_7,Product_B,Home,138.25,26-40
T400,Store_7,Product_J,Groceries,208.97,18-25
T1336,Store_1,Product_B,Toys,248.72,26-40
T415,Store_3,Product_J,Electronics,140.55,60+
T673,Store_10,Product_B,Electronics,172.44,26-40
T1732,Store_6,Product_A,Clothing,209.02,41-60
T66,Store_4,Product_A,Home,93.59,60+
T1110,Store_3,Product_B,Groceries,199.14,60+
T136,Store_7,Product_C,Clothing,127.45,26-40
T917,Store_4,Product_I,Groceries,271.77,18-25
T1005,Store_1,Product_G,Electronics,172.53,26-40
T799,Store_10,Product_B,Toys,167.96,26-40
T1593,Store_9,Product_B,Groceries,196.39,41-60
T1254,Store_4,Product_F,Electronics,171.99,18-25
T1363,Store_6,Product_C,Electronics,260.78,18-25
T234,Store_3,Product_A,Clothing,98.41,18-25
T185,Store_3,Product_J,Clothing,297.7,60+
T1144,Store_2,Product_I,Electronics,229.41,41-60
T408,Store_7,Product_B,Toys,114.86,18-25
T1381,Store_8,Product_J,Groceries,166.88,18-25
T140,Store_4,Product_H,Groceries,67.99,60+
T1743,Store_2,Product_B,Home,223.94,26-40
T1538,Store_6,Product_C,Clothing,243.29,60+
T1472,Store_10,Product_I,Home,36.67,26-40
T147,Store_8,Product_B,Home,212.68,60+
T1425,Store_8,Product_C,Toys,109.88,60+
T1094,Store_5,Product_C,Groceries,87.57,26-40
T267,Store_10,Product_G,Electronics,88.14,41-60
T537,Store_6,Product_H,Electronics,207.44,18-25
T402,Store_7,Product_C,Clothing,276.54,41-60
T1722,Store_5,Product_I,Electronics,265.08,18-25
T1581,Store_10,Product_B,Home,273.87,26-40
T121,Store_1,Product_C,Toys,245.96,41-60
T1296,Store_6,Product_B,Home,53.41,60+
T1113,Store_6,Product_H,Clothing,8.33,41-60
T1317,Store_5,Product_D,Electronics,21.08,41-60
T1395,Store_8,Product_D,Home,285.84,60+
T1880,Store_1,Product_E,Electronics,282.8,18-25
T1689,Store_2,Product_J,Home,292.08,60+
T1606,Store_3,Product_F,Groceries,158.5,18-25
T256,Store_10,Product_E,Groceries,204.1,60+
T149,Store_2,Product_D,Toys,271.99,18-25
T1941,Store_10,Product_A,Electronics,39.82,41-60
T1269,Store_4,Product_G,Groceries,75.06,60+
T1373,Store_4,Product_J,Home,112.66,60+
T1496,Store_2,Product_F,Clothing,224.73,26-40
T259,Store_3,Product_I,Electronics,135.5,26-40
T822,Store_6,Product_D,Toys,273.41,18-25
T961,Store_3,Product_I,Groceries,227.53,60+
T1512,Store_2,Product_J,Electronics,134.26,60+
T1600,Store_8,Product_G,Home,88.22,26-40
T770,Store_7,Product_H,Clothing,199.71,26-40
T1212,Store_9,Product_A,Clothing,214.16,26-40
T220,Store_9,Product_A,Clothing,80.79,18-25
T101,Store_7,Product_H,Groceries,215.87,60+
T1959,Store_8,Product_I,Groceries,296.83,26-40
T749,Store_8,Product_E,Home,274.96,18-25
T1550,Store_4,Product_B,Toys,116.89,60+
T1307,Store_4,Product_F,Clothing,175.35,26-40
T539,Store_7,Product_C,Electronics,66.57,60+
T437,Store_4,Product_D,Groceries,244.78,41-60
T161,Store_6,Product_G,Electronics,160.12,41-60
T1489,Store_1,Product_F,Electronics,180.82,18-25
T831,Store_6,Product_F,Toys,140.02,26-40
T1075,Store_9,Product_G,Clothing,18.73,60+
T1924,Store_7,Product_B,Toys,134.47,18-25
T772,Store_1,Product_C,Groceries,266.59,18-25
T1230,Store_4,Product_D,Electronics,178.05,18-25
T186,Store_9,Product_A,Toys,167.85,60+
T1545,Store_3,Product_E,Clothing,218.88,18-25
T171,Store_5,Product_B,Groceries,219.98,18-25
T1534,Store_10,Product_E,Electronics,287.93,18-25
T1744,Store_4,Product_H,Toys,79.21,41-60
T1663,Store_1,Product_D,Clothing,117.63,18-25
T123,Store_8,Product_E,Groceries,137.18,60+
T1550,Store_4,Product_C,Groceries,61.6,41-60
T13,Store_7,Product_J,Home,286.15,60+
T1303,Store_4,Product_D,Clothing,61.33,26-40
T564,Store_4,Product_C,Clothing,70.24,18-25
T1206,Store_8,Product_E,Groceries,55.11,41-60
T188,Store_2,Product_J,Home,232.29,60+
T206,Store_2,Product_C,Toys,202.75,26-40
T261,Store_10,Product_J,Electronics,219.02,60+
T582,Store_9,Product_F,Groceries,127.16,41-60
T1459,Store_9,Product_A,Groceries,290.01,26-40
T696,Store_6,Product_F,Home,184.86,60+
T139,Store_7,Product_F,Toys,203.05,18-25
T241,Store_5,Product_E,Clothing,38.08,18-25
T1392,Store_4,Product_A,Electronics,190.61,26-40
T1310,Store_7,Product_E,Toys,269.89,41-60
T1104,Store_4,Product_J,Clothing,23.31,41-60
T989,Store_6,Product_J,Groceries,146.23,26-40
T1241,Store_4,Product_B,Electronics,181.26,60+
T1240,Store_4,Product_A,Toys,70.62,18-25
T1098,Store_4,Product_H,Clothing,75.59,41-60
T1273,Store_3,Product_I,Groceries,91.22,18-25
T1815,Store_1,Product_F,Clothing,220.03,18-25
T525,Store_10,Product_J,Toys,148.82,41-60
T1168,Store_3,Product_D,Groceries,20.88,18-25
T1570,Store_6,Product_E,Toys,278.83,41-60
T1002,Store_4,Product_I,Toys,166.83,26-40
T417,Store_10,Product_F,Groceries,190.28,60+
T1303,Store_2,Product_D,Groceries,105.97,60+
T617,Store_2,Product_B,Home,121.91,18-25
T658,Store_8,Product_I,Electronics,186.63,41-60
T961,Store_2,Product_D,Groceries,33.23,18-25
T1108,Store_5,Product_I,Groceries,68.85,41-60
T1809,Store_7,Product_G,Home,120.3,26-40
T1012,Store_8,Product_C,Clothing,100.88,26-40
T1286,Store_6,Product_A,Electronics,85.04,26-40
T560,Store_2,Product_A,Groceries,85.75,18-25
T587,Store_5,Product_I,Clothing,170.42,26-40
T469,Store_9,Product_F,Toys,54.12,18-25
T1497,Store_6,Product_B,Electronics,43.79,41-60
T383,Store_2,Product_E,Toys,48.22,60+
T451,Store_2,Product_B,Groceries,167.29,26-40
T1656,Store_10,Product_E,Clothing,64.49,41-60
T1005,Store_5,Product_F,Electronics,110.83,18-25
T1277,Store_8,Product_I,Clothing,36.1,60+
T1039,Store_9,Product_E,Home,124.52,18-25
T1044,Store_3,Product_I,Home,15.22,18-25
T469,Store_1,Product_A,Electronics,88.67,26-40
T1391,Store_3,Product_F,Electronics,68.52,26-40
T1171,Store_6,Product_C,Toys,125.87,60+
T574,Store_2,Product_D,Clothing,130.47,26-40
T1686,Store_7,Product_J,Groceries,214.02,60+
T141,Store_9,Product_E,Toys,114.92,41-60
T920,Store_9,Product_A,Home,292.81,26-40
T22,Store_4,Product_I,Clothing,96.1,26-40
T265,Store_4,Product_J,Groceries,169.51,18-25
T932,Store_5,Product_B,Home,17.12,60+
T877,Store_5,Product_A,Home,289.86,60+
T1339,Store_4,Product_A,Groceries,273.76,41-60
T610,Store_7,Product_H,Home,101.22,60+
T16,Store_3,Product_A,Home,113.85,60+
T1380,Store_4,Product_G,Toys,89.43,60+
T885,Store_2,Product_I,Home,192.3,41-60
T1653,Store_5,Product_H,Toys,184.84,60+
T214,Store_10,Product_G,Electronics,285.26,41-60
T305,Store_3,Product_C,Groceries,46.65,26-40
T993,Store_1,Product_I,Clothing,177.71,26-40
T635,Store_4,Product_B,Electronics,189.67,41-60
T706,Store_9,Product_B,Home,23.14,18-25
T1936,Store_7,Product_D,Clothing,39.56,60+
T153,Store_10,Product_D,Clothing,33.55,41-60
T542,Store_6,Product_I,Groceries,189.96,41-60
T1523,Store_6,Product_A,Electronics,43.06,60+
T1053,Store_4,Product_J,Toys,137.81,60+
T1349,Store_7,Product_G,Groceries,194.53,60+
T1152,Store_3,Product_E,Clothing,46.04,60+
T704,Store_8,Product_D,Home,51.92,26-40
T795,Store_4,Product_I,Clothing,58.9,18-25
T44,Store_6,Product_G,Home,136.72,41-60
T1407,Store_9,Product_C,Groceries,238.45,26-40
T1985,Store_9,Product_A,Toys,124.8,18-25
T1911,Store_9,Product_J,Electronics,52.26,18-25
T1093,Store_9,Product_B,Home,292.81,60+
T1761,Store_7,Product_F,Clothing,187.46,18-25
T808,Store_4,Product_I,Groceries,281.61,26-40
T1997,Store_2,Product_D,Electronics,5.51,18-25
T898,Store_10,Product_E,Toys,27.42,41-60
T317,Store_10,Product_G,Home,82.95,41-60
T1618,Store_7,Product_A,Groceries,102.09,26-40
T556,Store_10,Product_D,Groceries,249.43,26-40
T1520,Store_7,Product_A,Toys,223.92,41-60
T837,Store_8,Product_H,Clothing,162.03,18-25
T1939,Store_1,Product_G,Clothing,290.11,18-25
T977,Store_5,Product_E,Clothing,19.03,60+
T1352,Store_3,Product_I,Clothing,157.76,41-60
T1580,Store_7,Product_A,Home,206.51,26-40
T1895,Store_2,Product_A,Toys,287.26,26-40
T1986,Store_7,Product_I,Electronics,235.71,60+
T402,Store_4,Product_F,Electronics,151.64,18-25
T1025,Store_9,Product_A,Clothing,203.27,41-60
T1280,Store_10,Product_F,Toys,116.9,26-40
T1446,Store_8,Product_E,Electronics,192.04,41-60
T1486,Store_4,Product_I,Electronics,225.9,60+
T793,Store_9,Product_C,Electronics,92.55,18-25
T848,Store_2,Product_C,Home,281.18,60+
T7,Store_9,Product_I,Toys,218.95,60+
T1015,Store_4,Product_A,Electronics,234.09,26-40
T1940,Store_8,Product_A,Clothing,172.12,26-40
T78,Store_6,Product_F,Groceries,282.37,18-25
T627,Store_1,Product_F,Electronics,113.04,60+
T1019,Store_2,Product_I,Clothing,253.66,26-40
T195,Store_1,Product_J,Electronics,285.2,41-60
T1554,Store_7,Product_C,Groceries,188.62,41-60
T407,Store_7,Product_C,Toys,117.82,18-25
T1498,Store_10,Product_D,Toys,59.38,60+
T74,Store_1,Product_I,Groceries,183.62,60+
T1918,Store_4,Product_J,Groceries,94.49,18-25
T422,Store_3,Product_H,Home,163.91,41-60
T1662,Store_10,Product_C,Toys,186.06,60+
T660,Store_8,Product_A,Toys,149.3,18-25
T738,Store_8,Product_D,Home,84.01,18-25
T1049,Store_5,Product_B,Groceries,289.89,60+
T1651,Store_2,Product_I,Home,94.69,60+
T1129,Store_8,Product_F,Groceries,273.41,18-25
T563,Store_6,Product_I,Clothing,278.89,26-40
T1991,Store_10,Product_J,Electronics,87.46,26-40
T1468,Store_7,Product_A,Home,271.64,60+
T1070,Store_3,Product_H,Clothing,28.54,60+
T1389,Store_6,Product_D,Electronics,157.96,60+
T392,Store_7,Product_I,Toys,95.05,26-40
T408,Store_2,Product_D,Electronics,282.09,60+
T1442,Store_10,Product_J,Toys,254.7,26-40
T999,Store_5,Product_G,Groceries,65.82,60+
T959,Store_2,Product_B,Electronics,254.07,41-60
T104,Store_5,Product_H,Electronics,226.36,41-60
T659,Store_10,Product_E,Groceries,228.91,60+
T411,Store_1,Product_E,Electronics,40.44,18-25
T550,Store_9,Product_H,Toys,27.77,26-40
T1059,Store_1,Product_H,Toys,106.6,41-60
T1772,Store_6,Product_E,Home,182.76,18-25
T735,Store_7,Product_A,Electronics,223.58,60+
T739,Store_7,Product_B,Electronics,45.39,41-60
T1874,Store_7,Product_A,Groceries,127.13,60+
T608,Store_9,Product_E,Home,179.67,41-60
T96,Store_5,Product_F,Home,140.36,26-40
T391,Store_9,Product_A,Toys,193.7,18-25
T1870,Store_2,Product_G,Toys,175.21,18-25
T1742,Store_1,Product_F,Clothing,200.69,18-25
T1778,Store_5,Product_A,Clothing,149.49,26-40
T1569,Store_7,Product_B,Groceries,112.25,18-25
T1087,Store_9,Product_E,Home,51.65,26-40
T119,Store_4,Product_G,Clothing,105.17,26-40
T1774,Store_8,Product_I,Clothing,197.02,60+
T1284,Store_8,Product_D,Toys,29.94,26-40
T161,Store_6,Product_B,Home,158.06,60+
T1620,Store_6,Product_E,Clothing,258.55,18-25
T1763,Store_9,Product_I,Groceries,127.96,18-25
T835,Store_5,Product_B,Toys,150.52,18-25
T1427,Store_9,Product_A,Electronics,86.92,41-60
T465,Store_7,Product_C,Toys,222.08,60+
T733,Store_2,Product_D,Home,36.52,26-40
T1767,Store_3,Product_A,Electronics,104.18,60+
T1487,Store_7,Product_I,Electronics,12.98,26-40
T1580,Store_3,Product_J,Electronics,264.3,41-60
T1465,Store_10,Product_E,Electronics,136.58,26-40
T223,Store_9,Product_H,Clothing,220.92,18-25
T1994,Store_5,Product_E,Groceries,5.17,41-60
T1515,Store_6,Product_G,Electronics,255.12,60+
T907,Store_10,Product_A,Clothing,121.2,41-60
T1154,Store_9,Product_H,Home,5.8,26-40
T835,Store_4,Product_J,Groceries,134.29,41-60
T1765,Store_5,Product_B,Groceries,43.2,60+
T299,Store_8,Product_E,Clothing,35.1,18-25
T1710,Store_5,Product_E,Electronics,205.43,60+
T1752,Store_4,Product_G,Groceries,158.32,41-60
T340,Store_7,Product_H,Electronics,142.3,41-60
T1378,Store_1,Product_E,Groceries,299.07,41-60
T1215,Store_10,Product_F,Clothing,44.84,60+
T150,Store_5,Product_B,Groceries,133.69,18-25
T1524,Store_10,Product_I,Electronics,86.39,18-25
T1555,Store_4,Product_C,Toys,191.83,26-40
T554,Store_6,Product_F,Clothing,259.13,18-25
T993,Store_7,Product_H,Home,56.78,26-40
T701,Store_7,Product_G,Electronics,178.49,18-25
T463,Store_9,Product_E,Groceries,7.58,18-25
T1356,Store_8,Product_G,Groceries,206.81,41-60
T145,Store_7,Product_B,Electronics,41.27,60+
T1082,Store_7,Product_G,Toys,57.06,18-25
T1646,Store_1,Product_E,Clothing,216.42,26-40
T1126,Store_7,Product_J,Electronics,27.21,41-60
T1244,Store_9,Product_B,Electronics,149.7,60+
T257,Store_2,Product_C,Electronics,219.34,18-25
T279,Store_4,Product_C,Home,165.19,60+
T1581,Store_8,Product_G,Clothing,94.86,26-40
T22,Store_10,Product_D,Groceries,234.52,18-25
T126,Store_5,Product_A,Clothing,105.56,26-40
T1807,Store_9,Product_F,Toys,77.26,18-25
T1349,Store_10,Product_B,Groceries,94.54,41-60
T1176,Store_5,Product_H,Groceries,283.0,26-40
T598,Store_2,Product_H,Home,35.79,41-60
T45,Store_2,Product_H,Groceries,140.85,18-25
T939,Store_3,Product_J,Home,36.63,18-25
T139,Store_8,Product_F,Home,84.67,41-60
T169,Store_9,Product_E,Toys,187.69,60+
T1604,Store_5,Product_H,Toys,131.82,60+
T1917,Store_8,Product_H,Groceries,41.99,41-60
T768,Store_9,Product_D,Clothing,289.71,18-25
T1528,Store_9,Product_C,Electronics,104.4,60+
T1015,Store_10,Product_G,Toys,74.21,60+
T1835,Store_8,Product_J,Toys,79.02,18-25
T1968,Store_3,Product_C,Clothing,296.49,26-40
T1199,Store_5,Product_F,Home,42.93,18-25
T38,Store_5,Product_F,Home,49.34,41-60
T319,Store_5,Product_G,Clothing,57.23,41-60
T293,Store_5,Product_B,Toys,242.36,60+
T671,Store_4,Product_I,Home,209.92,41-60
T760,Store_7,Product_G,Groceries,270.2,41-60
T1793,Store_7,Product_E,Groceries,126.3,60+
T1817,Store_9,Product_C,Home,88.04,41-60
T975,Store_10,Product_E,Groceries,270.62,41-60
T842,Store_10,Product_G,Toys,124.78,26-40
T864,Store_4,Product_E,Clothing,41.91,41-60
T315,Store_7,Product_I,Clothing,135.35,41-60
T777,Store_3,Product_I,Groceries,130.42,41-60
T42,Store_10,Product_D,Home,175.57,41-60
T1251,Store_4,Product_A,Home,264.97,18-25
T1217,Store_10,Product_A,Electronics,81.16,18-25
T570,Store_6,Product_D,Toys,126.59,60+
T1309,Store_1,Product_I,Electronics,132.81,18-25
T274,Store_1,Product_C,Electronics,10.17,18-25
T1762,Store_2,Product_A,Electronics,262.89,18-25
T1182,Store_8,Product_D,Toys,169.98,18-25
T1488,Store_3,Product_C,Toys,128.17,60+
T168,Store_7,Product_D,Electronics,278.23,60+
T1046,Store_2,Product_J,Toys,51.81,60+
T968,Store_5,Product_A,Toys,122.8,18-25
T772,Store_1,Product_D,Toys,213.06,26-40
T1045,Store_7,Product_B,Toys,298.99,60+
T1729,Store_1,Product_J,Clothing,11.76,60+
T1195,Store_2,Product_C,Toys,252.68,60+
T1581,Store_3,Product_I,Clothing,141.26,41-60
T987,Store_9,Product_G,Groceries,200.19,18-25
T92,Store_6,Product_B,Home,54.27,41-60
T1221,Store_4,Product_D,Toys,287.71,18-25
T1640,Store_9,Product_H,Electronics,296.32,18-25
T843,Store_2,Product_E,Home,53.29,60+
T1892,Store_7,Product_G,Electronics,162.35,26-40
T87,Store_9,Product_G,Groceries,97.71,26-40
T386,Store_1,Product_D,Clothing,21.89,60+
T1113,Store_4,Product_J,Groceries,131.41,60+
T485,Store_9,Product_D,Groceries,80.84,60+
T1497,Store_3,Product_G,Toys,198.59,26-40
T682,Store_6,Product_B,Electronics,119.91,26-40
T945,Store_8,Product_A,Home,190.21,18-25
T1029,Store_5,Product_G,Home,299.07,26-40
T1777,Store_4,Product_B,Electronics,276.74,18-25
T371,Store_10,Product_E,Electronics,191.85,18-25
T615,Store_2,Product_H,Groceries,254.18,18-25
T1785,Store_7,Product_G,Home,84.6,41-60
T1836,Store_2,Product_F,Home,100.54,18-25
T658,Store_7,Product_G,Electronics,285.4,26-40
T968,Store_2,Product_I,Home,14.51,26-40
T785,Store_5,Product_E,Groceries,155.48,18-25
T1548,Store_3,Product_F,Groceries,291.98,60+
T949,Store_1,Product_A,Toys,200.49,18-25
T335,Store_9,Product_J,Home,31.37,18-25
T1505,Store_6,Product_B,Home,285.61,60+
T1721,Store_1,Product_G,Groceries,142.72,41-60
T86,Store_4,Product_F,Groceries,118.26,26-40
T1855,Store_9,Product_C,Toys,70.11,26-40
T302,Store_3,Product_A,Toys,48.41,41-60
T374,Store_9,Product_G,Groceries,71.72,26-40
T1106,Store_9,Product_B,Groceries,40.53,41-60
T1626,Store_8,Product_C,Home,167.93,60+
T1196,Store_3,Product_J,Groceries,17.65,26-40
T152,Store_6,Product_I,Home,145.21,60+
T976,Store_1,Product_B,Electronics,77.1,60+
T735,Store_6,Product_F,Toys,168.23,41-60
T563,Store_10,Product_A,Groceries,138.42,60+
T1636,Store_7,Product_A,Electronics,153.44,18-25
T1393,Store_4,Product_A,Electronics,108.36,41-60
T1376,Store_10,Product_A,Electronics,173.38,60+
T892,Store_6,Product_I,Electronics,271.2,26-40
T903,Store_3,Product_E,Home,133.54,41-60
T801,Store_6,Product_A,Electronics,168.4,41-60
T1494,Store_1,Product_A,Clothing,91.18,26-40
T1334,Store_6,Product_B,Clothing,40.41,41-60
T1366,Store_2,Product_A,Groceries,84.01,41-60
T1209,Store_4,Product_G,Groceries,52.2,26-40
T13,Store_1,Product_C,Clothing,51.79,26-40
T1893,Store_3,Product_I,Clothing,190.98,18-25
T887,Store_5,Product_C,Groceries,140.37,60+
T872,Store_9,Product_D,Home,23.93,60+
T1680,Store_6,Product_D,Clothing,9.18,18-25
T706,Store_1,Product_E,Groceries,216.47,26-40
T518,Store_5,Product_I,Clothing,254.74,18-25
T182,Store_3,Product_G,Electronics,233.35,41-60
T560,Store_8,Product_F,Home,218.77,60+
T1248,Store_5,Product_I,Toys,224.64,26-40
T1398,Store_10,Product_A,Home,185.76,41-60
T862,Store_10,Product_B,Toys,72.55,60+
T1242,Store_4,Product_B,Clothing,44.48,26-40
T214,Store_8,Product_H,Electronics,54.04,26-40
T1985,Store_6,Product_A,Electronics,42.39,41-60
T1343,Store_5,Product_C,Toys,145.28,18-25
T1292,Store_10,Product_H,Groceries,52.91,41-60
T1580,Store_10,Product_F,Home,238.73,26-40
T1797,Store_2,Product_E,Groceries,272.67,26-40
T867,Store_9,Product_F,Toys,75.94,60+
T637,Store_5,Product_A,Home,58.59,18-25
T973,Store_8,Product_H,Groceries,37.79,18-25
T1014,Store_2,Product_H,Clothing,46.31,26-40
T1080,Store_9,Product_H,Groceries,237.16,18-25
T765,Store_4,Product_D,Home,285.89,41-60
